"Influenza Hospitalization Rates (per 100,000 population) for the FluSurv-NET Network (downloaded on "Jul-27-2019)
Influenza Division - Centers for Disease Control and Prevention.
CATCHMENT,NETWORK,SEASON,MMWR-YEAR,MMWR-WEEK,AGE CATEGORY,CUMULATIVE RATE,WEEKLY RATE 
Rhode Island,IHSP,2010-11,2011,17,50-64 yr,47.5,0
Rhode Island,IHSP,2010-11,2010,40,65+ yr,0,0
Rhode Island,IHSP,2010-11,2010,41,65+ yr,0,0
Rhode Island,IHSP,2010-11,2010,42,65+ yr,0,0
Rhode Island,IHSP,2010-11,2010,43,65+ yr,0,0
Rhode Island,IHSP,2010-11,2010,44,65+ yr,0,0
Rhode Island,IHSP,2010-11,2010,45,65+ yr,0,0
Rhode Island,IHSP,2010-11,2010,46,65+ yr,0,0
Rhode Island,IHSP,2010-11,2010,47,65+ yr,0,0
Rhode Island,IHSP,2010-11,2010,48,65+ yr,2.4,2.4
Rhode Island,IHSP,2010-11,2010,49,65+ yr,2.4,0
Rhode Island,IHSP,2010-11,2010,50,65+ yr,3.6,1.2
Rhode Island,IHSP,2010-11,2010,51,65+ yr,3.6,0
Rhode Island,IHSP,2010-11,2010,52,65+ yr,8.3,4.7
Rhode Island,IHSP,2010-11,2011,1,65+ yr,13,4.7
Rhode Island,IHSP,2010-11,2011,2,65+ yr,19,5.9
Rhode Island,IHSP,2010-11,2011,3,65+ yr,23.7,4.7
Rhode Island,IHSP,2010-11,2011,4,65+ yr,39.1,15.4
Rhode Island,IHSP,2010-11,2011,5,65+ yr,47.4,8.3
Rhode Island,IHSP,2010-11,2011,6,65+ yr,50.9,3.6
Rhode Island,IHSP,2010-11,2011,7,65+ yr,64,13
Rhode Island,IHSP,2010-11,2011,8,65+ yr,79.4,15.4
Rhode Island,IHSP,2010-11,2011,9,65+ yr,90,10.7
Rhode Island,IHSP,2010-11,2011,10,65+ yr,94.8,4.7
Rhode Island,IHSP,2010-11,2011,11,65+ yr,104.2,9.5
Rhode Island,IHSP,2010-11,2011,12,65+ yr,107.8,3.6
Rhode Island,IHSP,2010-11,2011,13,65+ yr,110.2,2.4
Rhode Island,IHSP,2010-11,2011,14,65+ yr,111.4,1.2
Rhode Island,IHSP,2010-11,2011,15,65+ yr,112.5,1.2
Rhode Island,IHSP,2010-11,2011,16,65+ yr,112.5,0
Rhode Island,IHSP,2010-11,2011,17,65+ yr,113.7,1.2
Rhode Island,IHSP,2010-11,2010,40,Overall,0,0
Rhode Island,IHSP,2010-11,2010,41,Overall,0,0
Rhode Island,IHSP,2010-11,2010,42,Overall,0,0
Rhode Island,IHSP,2010-11,2010,43,Overall,0.2,0.2
Rhode Island,IHSP,2010-11,2010,44,Overall,0.2,0
Rhode Island,IHSP,2010-11,2010,45,Overall,0.2,0
Rhode Island,IHSP,2010-11,2010,46,Overall,0.2,0
Rhode Island,IHSP,2010-11,2010,47,Overall,0.2,0
Rhode Island,IHSP,2010-11,2010,48,Overall,0.6,0.5
Rhode Island,IHSP,2010-11,2010,49,Overall,0.6,0
Rhode Island,IHSP,2010-11,2010,50,Overall,1.4,0.8
Rhode Island,IHSP,2010-11,2010,51,Overall,2.2,0.8
Rhode Island,IHSP,2010-11,2010,52,Overall,3.6,1.4
Rhode Island,IHSP,2010-11,2011,1,Overall,5.1,1.4
Rhode Island,IHSP,2010-11,2011,2,Overall,7,1.9
Rhode Island,IHSP,2010-11,2011,3,Overall,8.9,1.9
Rhode Island,IHSP,2010-11,2011,4,Overall,12.1,3.2
Rhode Island,IHSP,2010-11,2011,5,Overall,15.1,3
Rhode Island,IHSP,2010-11,2011,6,Overall,18.2,3.2
Rhode Island,IHSP,2010-11,2011,7,Overall,22.2,4
Rhode Island,IHSP,2010-11,2011,8,Overall,26.5,4.3
Rhode Island,IHSP,2010-11,2011,9,Overall,29.8,3.3
Rhode Island,IHSP,2010-11,2011,10,Overall,32.5,2.7
Rhode Island,IHSP,2010-11,2011,11,Overall,34.9,2.4
Rhode Island,IHSP,2010-11,2011,12,Overall,36.2,1.3
Rhode Island,IHSP,2010-11,2011,13,Overall,36.6,0.5
Rhode Island,IHSP,2010-11,2011,14,Overall,37.4,0.8
Rhode Island,IHSP,2010-11,2011,15,Overall,38.4,1
Rhode Island,IHSP,2010-11,2011,16,Overall,38.4,0
Rhode Island,IHSP,2010-11,2011,17,Overall,38.7,0.3
Rhode Island,IHSP,2010-11,2010,40,65-74 yr,0,0
Rhode Island,IHSP,2010-11,2010,41,65-74 yr,0,0
Rhode Island,IHSP,2010-11,2010,42,65-74 yr,0,0
Rhode Island,IHSP,2010-11,2010,43,65-74 yr,0,0
Rhode Island,IHSP,2010-11,2010,44,65-74 yr,0,0
Rhode Island,IHSP,2010-11,2010,45,65-74 yr,0,0
Rhode Island,IHSP,2010-11,2010,46,65-74 yr,0,0
Rhode Island,IHSP,2010-11,2010,47,65-74 yr,0,0
Rhode Island,IHSP,2010-11,2010,48,65-74 yr,0,0
Rhode Island,IHSP,2010-11,2010,49,65-74 yr,0,0
Rhode Island,IHSP,2010-11,2010,50,65-74 yr,2.5,2.5
Rhode Island,IHSP,2010-11,2010,51,65-74 yr,2.5,0
Rhode Island,IHSP,2010-11,2010,52,65-74 yr,5,2.5
Rhode Island,IHSP,2010-11,2011,1,65-74 yr,5,0
Rhode Island,IHSP,2010-11,2011,2,65-74 yr,5,0
Rhode Island,IHSP,2010-11,2011,3,65-74 yr,7.5,2.5
Rhode Island,IHSP,2010-11,2011,4,65-74 yr,17.6,10.1
Rhode Island,IHSP,2010-11,2011,5,65-74 yr,22.6,5
Rhode Island,IHSP,2010-11,2011,6,65-74 yr,25.1,2.5
Rhode Island,IHSP,2010-11,2011,7,65-74 yr,37.7,12.6
Rhode Island,IHSP,2010-11,2011,8,65-74 yr,50.3,12.6
Rhode Island,IHSP,2010-11,2011,9,65-74 yr,57.8,7.5
Rhode Island,IHSP,2010-11,2011,10,65-74 yr,62.8,5
Rhode Island,IHSP,2010-11,2011,11,65-74 yr,65.3,2.5
Rhode Island,IHSP,2010-11,2011,12,65-74 yr,65.3,0
Rhode Island,IHSP,2010-11,2011,13,65-74 yr,65.3,0
Rhode Island,IHSP,2010-11,2011,14,65-74 yr,67.8,2.5
Rhode Island,IHSP,2010-11,2011,15,65-74 yr,67.8,0
Rhode Island,IHSP,2010-11,2011,16,65-74 yr,67.8,0
Rhode Island,IHSP,2010-11,2011,17,65-74 yr,67.8,0
Rhode Island,IHSP,2010-11,2010,40,75-84 yr,0,0
Rhode Island,IHSP,2010-11,2010,41,75-84 yr,0,0
Rhode Island,IHSP,2010-11,2010,42,75-84 yr,0,0
Rhode Island,IHSP,2010-11,2010,43,75-84 yr,0,0
Rhode Island,IHSP,2010-11,2010,44,75-84 yr,0,0
Rhode Island,IHSP,2010-11,2010,45,75-84 yr,0,0
Rhode Island,IHSP,2010-11,2010,46,75-84 yr,0,0
Rhode Island,IHSP,2010-11,2010,47,75-84 yr,0,0
Rhode Island,IHSP,2010-11,2010,48,75-84 yr,3.5,3.5
Rhode Island,IHSP,2010-11,2010,49,75-84 yr,3.5,0
Rhode Island,IHSP,2010-11,2010,50,75-84 yr,3.5,0
Rhode Island,IHSP,2010-11,2010,51,75-84 yr,3.5,0
Rhode Island,IHSP,2010-11,2010,52,75-84 yr,10.4,6.9
Rhode Island,IHSP,2010-11,2011,1,75-84 yr,17.3,6.9
Rhode Island,IHSP,2010-11,2011,2,75-84 yr,20.8,3.5
Rhode Island,IHSP,2010-11,2011,3,75-84 yr,24.2,3.5
Rhode Island,IHSP,2010-11,2011,4,75-84 yr,38.1,13.8
Rhode Island,IHSP,2010-11,2011,5,75-84 yr,45,6.9
Rhode Island,IHSP,2010-11,2011,6,75-84 yr,48.5,3.5
Rhode Island,IHSP,2010-11,2011,7,75-84 yr,58.8,10.4
Rhode Island,IHSP,2010-11,2011,8,75-84 yr,79.6,20.8
Rhode Island,IHSP,2010-11,2011,9,75-84 yr,96.9,17.3
Rhode Island,IHSP,2010-11,2011,10,75-84 yr,96.9,0
Rhode Island,IHSP,2010-11,2011,11,75-84 yr,107.3,10.4
Rhode Island,IHSP,2010-11,2011,12,75-84 yr,110.7,3.5
Rhode Island,IHSP,2010-11,2011,13,75-84 yr,114.2,3.5
Rhode Island,IHSP,2010-11,2011,14,75-84 yr,114.2,0
Rhode Island,IHSP,2010-11,2011,15,75-84 yr,117.7,3.5
Rhode Island,IHSP,2010-11,2011,16,75-84 yr,117.7,0
Rhode Island,IHSP,2010-11,2011,17,75-84 yr,117.7,0
Rhode Island,IHSP,2010-11,2010,40,85+,0,0
Rhode Island,IHSP,2010-11,2010,41,85+,0,0
Rhode Island,IHSP,2010-11,2010,42,85+,0,0
Rhode Island,IHSP,2010-11,2010,43,85+,0,0
Rhode Island,IHSP,2010-11,2010,44,85+,0,0
Rhode Island,IHSP,2010-11,2010,45,85+,0,0
Rhode Island,IHSP,2010-11,2010,46,85+,0,0
Rhode Island,IHSP,2010-11,2010,47,85+,0,0
Rhode Island,IHSP,2010-11,2010,48,85+,6.4,6.4
Rhode Island,IHSP,2010-11,2010,49,85+,6.4,0
Rhode Island,IHSP,2010-11,2010,50,85+,6.4,0
Rhode Island,IHSP,2010-11,2010,51,85+,6.4,0
Rhode Island,IHSP,2010-11,2010,52,85+,12.7,6.4
Rhode Island,IHSP,2010-11,2011,1,85+,25.4,12.7
Rhode Island,IHSP,2010-11,2011,2,85+,50.9,25.4
Rhode Island,IHSP,2010-11,2011,3,85+,63.6,12.7
Rhode Island,IHSP,2010-11,2011,4,85+,95.4,31.8
Rhode Island,IHSP,2010-11,2011,5,85+,114.5,19.1
Rhode Island,IHSP,2010-11,2011,6,85+,120.9,6.4
Rhode Island,IHSP,2010-11,2011,7,85+,139.9,19.1
Rhode Island,IHSP,2010-11,2011,8,85+,152.7,12.7
Rhode Island,IHSP,2010-11,2011,9,85+,159,6.4
Rhode Island,IHSP,2010-11,2011,10,85+,171.7,12.7
Rhode Island,IHSP,2010-11,2011,11,85+,197.2,25.4
Rhode Island,IHSP,2010-11,2011,12,85+,209.9,12.7
Rhode Island,IHSP,2010-11,2011,13,85+,216.3,6.4
Rhode Island,IHSP,2010-11,2011,14,85+,216.3,0
Rhode Island,IHSP,2010-11,2011,15,85+,216.3,0
Rhode Island,IHSP,2010-11,2011,16,85+,216.3,0
Rhode Island,IHSP,2010-11,2011,17,85+,222.6,6.4
Rhode Island,IHSP,2011-12,2011,40,0-4 yr,0,0
Rhode Island,IHSP,2011-12,2011,41,0-4 yr,0,0
Rhode Island,IHSP,2011-12,2011,42,0-4 yr,0,0
Rhode Island,IHSP,2011-12,2011,43,0-4 yr,0,0
Rhode Island,IHSP,2011-12,2011,44,0-4 yr,0,0
Rhode Island,IHSP,2011-12,2011,45,0-4 yr,0,0
Rhode Island,IHSP,2011-12,2011,46,0-4 yr,0,0
Rhode Island,IHSP,2011-12,2011,47,0-4 yr,0,0
Rhode Island,IHSP,2011-12,2011,48,0-4 yr,0,0
Rhode Island,IHSP,2011-12,2011,49,0-4 yr,0,0
Rhode Island,IHSP,2011-12,2011,50,0-4 yr,0,0
Rhode Island,IHSP,2011-12,2011,51,0-4 yr,0,0
Rhode Island,IHSP,2011-12,2011,52,0-4 yr,0,0
Rhode Island,IHSP,2011-12,2012,1,0-4 yr,0,0
Rhode Island,IHSP,2011-12,2012,2,0-4 yr,0,0
Rhode Island,IHSP,2011-12,2012,3,0-4 yr,0,0
Rhode Island,IHSP,2011-12,2012,4,0-4 yr,0,0
